index,class,dividend_signed,divisor_signed,dividend_hex,divisor_hex,expected_hex,divide_by_zero
598,deterministic_random,-273201554449,228787393434,c063eb1bef,3544ca939a,fffffffffece4d97ac,0
599,deterministic_random,-389248485912,267712556616,a55efb75e8,3e54e96e48,fffffffffe8bc80517,0
600,deterministic_random,506808861115,21234852346,76002981bb,04f1b221fa,0000000017dde957be,0
601,deterministic_random,17281939179,-33356291256,04061576eb,f83bcf6348,ffffffffff7b5db5eb,0
602,deterministic_random,-272961657750,-470002296748,c07237a46a,9291ae1854,000000000094ad1f7a,0
603,deterministic_random,208381253598,340707122460,30847d97de,4f53ba1d1c,00000000009c92bc90,0
604,deterministic_random,254514762516,8319825443,3b42431314,01efe67623,000000001e976344bf,0
605,deterministic_random,495128880027,-341365088241,7347fb239b,b0850e200f,fffffffffe8cb01928,0
606,deterministic_random,-187093287484,-127288574879,d4705efdc4,e25d027c61,00000000017847267c,0
607,deterministic_random,508488014538,74382617442,76643f5aca,11518cab62,0000000006d60b88a1,0
608,deterministic_random,246983284268,485943984031,398159d62c,712484bf9f,0000000000821cf9dd,0
609,deterministic_random,-258863749226,227202740672,c3ba84a796,34e656b1c0,fffffffffedc53784f,0
610,deterministic_random,346840985157,-500644527908,50c1556e45,8b6f42c0dc,ffffffffff4ea56289,0
611,deterministic_random,159244586890,-340710900505,2513b78f8a,b0ac0c3ce7,ffffffffff88592ed8,0
612,deterministic_random,-114958347817,495627405536,e53bf2d1d7,7365b208e0,ffffffffffc49f3ef8,0
613,deterministic_random,-497814726793,-73401031012,8c17ee1777,eee8f5269c,0000000006c839210f,0
614,deterministic_random,-93159757684,-2920437542,ea4f3ee88c,ff51eda8da,000000001fe6350877,0
615,deterministic_random,-270979826611,315490775459,c0e857fc4d,4974b731a3,ffffffffff241e21f2,0
616,deterministic_random,-79723520499,-330730655408,ed701b9e0d,b2feeab150,00000000003db5a15f,0
617,deterministic_random,-363502641475,-409032120496,ab5d8ddebd,a0c3c92750,0000000000e3812b6d,0
618,deterministic_random,-381895642148,-185992154123,a7153ef3dc,d4b200f3f5,00000000020da458e2,0
619,deterministic_random,49270569833,53026443158,0b78c13b69,0c589f4f96,0000000000edde1284,0
620,deterministic_random,-125269442220,-107983480986,e2d55c0154,e6dbaed766,000000000128fafb64,0
621,deterministic_random,-287846773941,344084891990,bcfafecb4b,501d0ec956,ffffffffff29d75f40,0
622,deterministic_random,183648236242,283737217181,2ac249b2d2,42100e589d,0000000000a5b204fe,0
623,deterministic_random,-96707914947,-231766186976,e97bc2533d,ca09a8a420,00000000006ad1e0d0,0
624,deterministic_random,-172786953955,310793911995,d7c518511d,485cc2bebb,ffffffffff71ad088b,0
625,deterministic_random,-58926862481,395100418478,f247af6f6f,5bfdd1f1ae,ffffffffffd9d1b2a8,0
626,deterministic_random,461711587718,-229107964337,6b8027b986,caa819e64f,fffffffffdfc181262,0
627,deterministic_random,378518464394,-38845949593,582175678a,f6f499d967,fffffffff64183420c,0
628,deterministic_random,91899191619,-231077776943,15659e6143,ca32b0f1d1,ffffffffff9a30752a,0
629,deterministic_random,-480589565404,145972260077,901aa13224,21fc9feced,fffffffffcb5298a57,0
630,deterministic_random,461778590967,322059624720,6b84261cf7,4afc3fe110,00000000016f0f733e,0
631,deterministic_random,-91654962910,-33864409172,eaa8f04122,f81d861fac,0000000002b4df008c,0
632,deterministic_random,488430348350,93336093426,71b8b7a83e,15bb43c2f2,00000000053ba7b18c,0
633,deterministic_random,-9670206816,-135151878802,fdbf9c5aa0,e08851fd6e,0000000000125124f7,0
634,deterministic_random,-493752777641,247294611475,8d0a0a8457,3993e85013,fffffffffe00ddaafc,0
635,deterministic_random,-89587597276,434445163797,eb2429c024,6526f31d15,ffffffffffcb35b8cd,0
636,deterministic_random,-537666971449,-185693910449,82d08d18c7,d4c3c7ca4f,0000000002e53c0c5e,0
637,deterministic_random,233157963584,-164356328425,36494c2f40,d9bb997417,fffffffffe94d5cd76,0
638,deterministic_random,74647204094,-303176692069,116151f0fe,b96942ce9b,ffffffffffc0f7ef0f,0
639,deterministic_random,377109393052,16430758303,57cd78ae9c,03d359799f,0000000016f390e482,0
640,deterministic_random,-516249205871,-89648926802,87cd264391,eb2081efae,0000000005c2315729,0
641,deterministic_random,-361158995626,288631420755,abe93f1156,4333c5f753,fffffffffebfac0d62,0
642,deterministic_random,287105242107,-76287931979,42d8ce53fb,ee3ce289b5,fffffffffc3c8f0902,0
643,deterministic_random,376237040725,406077777333,579979a455,5e8c1f25b5,0000000000ed3011b1,0
644,deterministic_random,56825119631,0,0d3b0a838f,0000000000,000000000000000000,1
645,deterministic_random,290673974950,76416394870,43ad84dea6,11cac5a676,0000000003cdc6f1e9,0
646,deterministic_random,509975731066,-133711797916,76bcec1b7a,e0de27e164,fffffffffc2f9e37f4,0
647,deterministic_random,-345606070834,-87701753788,af8845ddce,eb94917044,0000000003f0d18b08,0
648,deterministic_random,107915048085,29853505609,19203cf495,06f3685849,00000000039d64d758,0
649,deterministic_random,534562046066,-59040233333,7c76618072,f240ed888b,fffffffff6f21ffcb8,0
650,deterministic_random,395729429016,240625163133,5c234fe218,3806609b7d,0000000001a503c42f,0
651,deterministic_random,-497545604771,302615733229,8c27f8915d,46754da3ed,fffffffffe5b18ff41,0
652,deterministic_random,422533492844,527351805035,6260f5706c,7ac89df46b,0000000000cd1dd523,0
653,deterministic_random,-40033338794,252021078603,f6add3ba56,3aada07a4b,ffffffffffd755a930,0
654,deterministic_random,531598010313,319869376465,7bc5b5e7c9,4a79b357d1,0000000001a973bb54,0
655,deterministic_random,-520305781296,178108313038,86db5bd5d0,2978152dce,fffffffffd14266e75,0
656,deterministic_random,356965268199,-106705916193,531cc9bae7,e727d4eedf,fffffffffca7993616,0
657,deterministic_random,189565053324,233426091355,2c22f5298c,3659477d5b,0000000000cfe5b551,0
658,deterministic_random,-497361953903,-383330038123,8c32eadb91,a6bfbfce95,00000000014c2775e6,0
659,deterministic_random,279189478062,396758607390,4100fd5aae,5c60a7e61e,0000000000b4241ae7,0
660,deterministic_random,123730833520,-386757407220,1cceeeb070,a5f3764e0c,ffffffffffae19d2eb,0
661,deterministic_random,-518424974546,-141933616841,874b76ab2e,def418e137,0000000003a70ffbcb,0
662,deterministic_random,-225499798379,503195869677,cb7f2a2495,7528cfa1ed,ffffffffff8d470265,0
663,deterministic_random,299145249609,-276343186434,45a6724349,bfa8a99bfe,fffffffffeeae063fe,0
664,deterministic_random,462571828543,420027278262,6bb36df53f,61cb93a3b6,000000000119ee23b3,0
665,deterministic_random,281116552829,226707959881,4173da2e7d,34c8d8f049,00000000013d704259,0
666,deterministic_random,-226089113003,502630373490,cb5c09ea55,75071ad872,ffffffffff8cd920f0,0
667,deterministic_random,-514853632140,-414563880971,8820550774,9f7a112ff5,00000000013dee39a7,0
668,deterministic_random,301908885882,248173358417,464b2c017a,39c848ed51,0000000001376e2091,0
669,deterministic_random,-19244401684,279945402038,fb84f1bbec,412e0bd6b6,ffffffffffee66d4f4,0
670,deterministic_random,426674445826,-344531171050,6357c75e02,afc8578916,fffffffffec2f6e0b6,0
671,deterministic_random,150658582561,-62727457615,2313f38821,f16526f4b1,fffffffffd9923ded4,0
672,deterministic_random,467451115900,338860634845,6cd641f97c,4ee5aaf2dd,000000000161258878,0
673,deterministic_random,-487442640402,-15265467578,8e822791ee,fc721b7346,000000001fee5a49d1,0
674,deterministic_random,-6128254519,266740240396,fe92ba41c9,3e1af5100c,fffffffffffa1e55e9,0
675,deterministic_random,-429584746708,96070196281,9bfac0f72c,165e3adc39,fffffffffb874717f4,0
676,deterministic_random,312924726107,287586386190,48dbc4635b,42f57c010e,0000000001168e2c33,0
677,deterministic_random,340479136091,-4208072364,4f4623515b,ff052de954,ffffffffaf16cbed53,0
678,deterministic_random,-373943936993,-421896541720,a8ef34581f,9dc501a9e8,0000000000e2e733d7,0
679,deterministic_random,-16224001007,410930363446,fc38f96411,5fad5bbc36,fffffffffff5e49050,0
680,deterministic_random,-49740685575,-186372807388,f46b395ef9,d49b50a524,00000000004452c767,0
681,deterministic_random,-328360163326,36753573411,b38c358802,088eaf0623,fffffffff710deb5b9,0
682,deterministic_random,-523586024432,289860218458,8617d74c10,437d03ee5a,fffffffffe3193b86e,0
683,deterministic_random,88742240193,243248196202,14a9731fc1,38a2b8ea6a,00000000005d64f5d3,0
684,deterministic_random,545440127303,509216417821,7efec3d947,768fa9e81d,00000000011235fb04,0
685,deterministic_random,488675232577,-408248643660,71c7504b41,a0f27c0fb4,fffffffffecd912672,0
686,deterministic_random,-39071507946,80590752170,f6e7281a16,12c39549aa,ffffffffff83e33e56,0
687,deterministic_random,-512889371798,-966258918,889569436a,ffc6680f1a,0000000212cc9257fc,0
688,deterministic_random,508174198073,305267682597,76518ae539,47135f2d25,0000000001aa28b974,0
689,deterministic_random,-104442631474,129852735353,e7aebbeace,1e3bd37f79,ffffffffff321858e5,0
690,deterministic_random,538982327633,314350545466,7d7dd9a551,4930c0aa3a,0000000001b6ef602a,0
691,deterministic_random,419685358741,-99494597381,61b7325c95,e8d5a8ecfb,fffffffffbc825db83,0
692,deterministic_random,-147853217233,-287457643122,dd9342f22f,bd1230758e,000000000083ac4cc7,0
693,deterministic_random,-259997307878,-387699002012,c376f3ec1a,a5bb56b564,0000000000abad8426,0
694,deterministic_random,495686422154,-480754167954,7369368e8a,9010d18f6e,fffffffffef80c72a2,0
695,deterministic_random,-249252273962,-138703545199,c5f76820d6,dfb49fdc91,0000000001cc092375,0
696,deterministic_random,-225477514867,-306299051960,cb807e298d,b8af276048,0000000000bc735b4f,0
697,deterministic_random,-80310105530,-280743435700,ed4d250a46,bea263224c,0000000000493b608e,0
698,deterministic_random,-306871213005,311034017446,b88d0ce433,486b1276a6,ffffffffff036d1e39,0
699,deterministic_random,-146487856823,410780342991,dde4a4b149,5fa46a9acf,ffffffffffa4b54a4b,0
700,deterministic_random,-47164442877,-499591538842,f504c7b703,8bae061766,0000000000182afdfd,0
701,deterministic_random,-82433891508,-371755358356,ecce8ea34c,a971a7676c,000000000038c41a9d,0
702,deterministic_random,53453645585,-61941349584,0c7215e711,f194020330,ffffffffff231445a4,0
703,deterministic_random,-52460982125,-477508900450,f3c914f093,90d240699e,00000000001c200a1a,0
704,deterministic_random,541247834114,76689484864,7e04e28802,11db0cac40,00000000070ec26639,0
705,deterministic_random,-241249571313,-535852661195,c7d467ae0f,833cb14635,000000000073415f23,0
706,deterministic_random,252385171608,453960479073,3ac3541898,69b2273161,00000000008e539530,0
707,deterministic_random,418374571493,240704422693,61691155e5,380b1a0325,0000000001bcf5d047,0
708,deterministic_random,-255002728798,-284371982156,c4a0a726a2,bdca1be8b4,0000000000e58f998b,0
709,deterministic_random,117559039433,259815439079,1b5f1095c9,3c7e34fae7,000000000073d52960,0
710,deterministic_random,9697554878,389714404443,024204f1be,5abcc9e45b,0000000000065ec802,0
711,deterministic_random,-408620592072,22696074591,a0dc509438,0548ca9d5f,ffffffffedfef8834d,0
712,deterministic_random,293364584157,-116229794064,444de44edd,e4f02a16f0,fffffffffd79dace87,0
713,deterministic_random,-436464700734,-213274965016,9a60ad32c2,ce57d24be8,00000000020be6a6b0,0
714,deterministic_random,273470901373,441114434707,3fac22cc7d,66b4781c93,00000000009eb5576a,0
715,deterministic_random,-313037352344,182731981387,b71d851268,2a8bacc24b,fffffffffe4972912d,0
716,deterministic_random,72305560165,410048840718,10d5bf4a65,5f78d0c40e,00000000002d2439ee,0
717,deterministic_random,362017471891,-174538570966,5449ec3d93,d75cb0c32a,fffffffffded052555,0
718,deterministic_random,-441481451831,-109689383143,9935a7a6c9,e67600d719,0000000004065b7509,0
719,deterministic_random,501546105405,-361488065211,74c67a3a3d,abd5a1dd45,fffffffffe9cd02b5d,0
720,deterministic_random,-477285278944,226531718193,90df949b20,34be57b431,fffffffffde4a094ba,0
721,deterministic_random,320740640281,-316055085945,4aada1c619,b669a61c87,fffffffffefc346bc6,0
722,deterministic_random,132554817747,-275578372403,1edce200d3,bfd63fbecd,ffffffffff84dccc71,0
723,deterministic_random,-160065645367,-470095949719,dabb5814c9,928c191069,0000000000572ab9c2,0
724,deterministic_random,-119724251523,43277304507,e41fe0e67d,0a138742bb,fffffffffd3bca4ec2,0
725,deterministic_random,-135379200450,518629505914,e07ac5563e,78c0ba3b7a,ffffffffffbd2cf7f1,0
726,deterministic_random,-108233970730,-546258964512,e6ccc0abd6,80d06dafe0,000000000032b916e5,0
727,deterministic_random,483843976843,85037973597,70a7592e8b,13cca8805d,0000000005b092d04f,0
728,deterministic_random,343936282856,230304285800,50143330e8,359f348468,00000000017e4f6c5b,0
729,deterministic_random,227540348742,-387467897553,34fa762f46,a5c91d152f,ffffffffff69aa0371,0
730,deterministic_random,489175933486,-37536644341,71e528622e,f742a4430b,fffffffff2f7d1ab2d,0
731,deterministic_random,64930765482,10997108013,0f1e2cdaaa,028f7a8d2d,0000000005e7836d3b,0
732,deterministic_random,151958034602,-297010191602,23616798aa,bad8d0230e,ffffffffff7d0619d5,0
733,deterministic_random,-180699749970,-53874591284,d5ed74a1ae,f374d2f9cc,00000000035aa50f96,0
734,deterministic_random,-504700135719,-320353338362,8a7d8716d9,b56973fc06,000000000193509521,0
735,deterministic_random,168902281016,-362822259154,27535c4738,ab861bae2e,ffffffffff88d37402,0
736,deterministic_random,-419316220207,548455583157,9e5ece3ed1,7fb2800db5,ffffffffff3c471ba0,0
737,deterministic_random,-409717071771,-320956963112,a09af5a065,b5457966d8,000000000146cbdee2,0
738,deterministic_random,283032413039,-86618369650,41e60be36f,ebd524918e,fffffffffcbb7fe826,0
739,deterministic_random,289232539169,-357540083192,43579a4e21,acc0f34a08,ffffffffff30e8902d,0
740,deterministic_random,71328272225,279684061847,109b7f0f61,411e781a97,00000000004149c025,0
741,deterministic_random,-173801437211,398532904436,d788a087e5,5cca6985f4,ffffffffff905b8c01,0
742,deterministic_random,533131529596,-265502681105,7c211d8d7c,c22ece97ef,fffffffffdfdf32eab,0
743,deterministic_random,507257752005,343803598169,761aeb09c5,500c4a9559,000000000179b5b4bb,0
744,deterministic_random,375664467521,-147806989674,577758de41,dd96045296,fffffffffd755a7d91,0
745,deterministic_random,-319863157637,101936829150,b586ab8c7b,17bbe892de,fffffffffcdcb56d23,0
746,deterministic_random,154624801719,101175532900,24005b3bb7,178e881d64,0000000001873d8680,0
747,deterministic_random,536464512685,174045767920,7ce7c6d6ad,2885efa8f0,00000000031512d56a,0
748,deterministic_random,-452437848526,-162610998842,96a89a4e32,da23a111c6,0000000002c846ef70,0
749,deterministic_random,-112288291839,-475020638643,e5db18a401,916690464d,00000000003c83cd36,0
750,deterministic_random,-170194244528,-71356946265,d85fa1ec50,ef62cb68a7,00000000026296a418,0
751,deterministic_random,-208771521972,-233403188440,cf643f624c,c9a815fb28,0000000000e4fbcf41,0
752,deterministic_random,37193830104,-323446165757,08a8ecced8,b4b11b2f03,ffffffffffe28fdcbe,0
753,deterministic_random,-85895826399,34698397375,ec0035b421,08142f86bf,fffffffffd8645bd04,0
754,deterministic_random,-132906804593,506143877653,e10e231a8f,75d886aa15,ffffffffffbcc7191c,0
755,deterministic_random,164576549922,340125251124,265186dc22,4f310b7634,00000000007bdeeea4,0
756,deterministic_random,-216577945525,375928434605,cd92f2d04b,578714afad,ffffffffff6c83bd16,0
757,deterministic_random,506492298026,95514344911,75ed4b232a,163d193dcf,00000000054d837f77,0
758,deterministic_random,-325623637947,-81871507507,b42f519845,ecf013efcd,0000000003fa2d3430,0
759,deterministic_random,-434198589970,539417337230,9ae7bf4dee,7d97c75d8e,ffffffffff31ef73cc,0
760,deterministic_random,-140047654239,343687917295,df648262a1,5005656eef,ffffffffff97af10f5,0
761,deterministic_random,-177815811177,295024844744,d6995a0b97,44b0d9dfc8,ffffffffff65b47d45,0
762,deterministic_random,-538489805459,-385702149885,829f81a56d,a6325c4103,00000000016568af37,0
763,deterministic_random,-375995363551,-258581001787,a874ee0f21,c3cb5f09c5,0000000001743e0e05,0
764,deterministic_random,-533889653032,-239658802682,83b1b266d8,c83338e206,00000000023a4b05c6,0
765,deterministic_random,-265611059492,414424510889,c22858dedc,607da031a9,ffffffffff5becf78f,0
766,deterministic_random,-242796904329,415948066334,c7782d4077,60d86fce1e,ffffffffff6a915f9e,0
767,deterministic_random,460385389053,-132864014059,6b311b89fd,e110b00915,fffffffffc88f00c45,0
768,deterministic_random,113996890530,532004505543,1a8abe81a2,7bddf087c7,000000000036daed35,0
769,deterministic_random,393632249147,-213973921962,5ba64f753b,ce2e290f56,fffffffffe290e30ef,0
770,deterministic_random,128777638198,-256921636384,1dfbbed136,c42e46f1e0,ffffffffff7faf2f5e,0
771,deterministic_random,-279681427285,0,bee1b018ab,0000000000,000000000000000000,1
772,deterministic_random,-332902676830,63425635083,b27d7446a2,0ec476630b,fffffffffac054a1f6,0
773,deterministic_random,166455426556,-217077643558,26c1843dfc,cd752a06da,ffffffffff3bb2e866,0
774,deterministic_random,-377201015848,-94220973745,a82d1143d8,ea0ffe094f,000000000400dc9350,0
775,deterministic_random,-409998828002,-518474336839,a08a2a5e1e,87488575b9,0000000000ca7084e6,0
776,deterministic_random,-427887881808,64905629032,9c5fe511b0,0f1cad4d68,fffffffff968546bf1,0
777,deterministic_random,409934228121,444578031123,5f71fbea99,6782ea6613,0000000000ec0d192f,0
778,deterministic_random,76750306656,29635509511,11deacbd60,06e669fd07,000000000296fdb786,0
779,deterministic_random,464828462484,-53935633603,6c39ef7594,f3712f8b3d,fffffffff761bd2d52,0
780,deterministic_random,26404780000,121129577682,0625d8f7e0,1c33e2acd2,000000000037ce0dc5,0
781,deterministic_random,345305471288,283768531068,5065cf5938,4211ec287c,00000000013783e1d3,0
782,deterministic_random,337974166986,-204961676781,4eb0d485ca,d047550213,fffffffffe59dd9408,0
783,deterministic_random,107834821119,214892674354,191b74c9ff,320899fd32,0000000000807679ed,0
784,deterministic_random,-102810958009,112439236554,e80ffd4747,1a2de697ca,ffffffffff15ebe8ee,0
785,deterministic_random,272575146954,478628792454,3f76beabca,6f707fc886,000000000091ca360b,0
786,deterministic_random,-452710051279,290164634815,969860d231,438f28f4bf,fffffffffe7097d1d3,0
787,deterministic_random,410845424079,197901969294,5fa84ba9cf,2e13e0678e,000000000213750bc0,0
788,deterministic_random,58015938924,337022882619,0d8204f96c,4e7821133b,00000000002c1186c7,0
789,deterministic_random,-512438090908,-23388555838,88b04f4364,fa8deef5c2,0000000015e8e747c7,0
790,deterministic_random,186306874047,-45624652907,2b60c14abf,f5608f0b95,fffffffffbeaa1bfd7,0
791,deterministic_random,-472835269400,-354257465381,91e8d25ce8,ad849c0fdb,000000000155b05908,0
792,deterministic_random,458401007694,31221040100,6abad4484e,0744eb43e4,000000000eaeb44da0,0
793,deterministic_random,-367068553515,-60223108274,aa89025ed5,f1fa6c4b4e,0000000006185b6598,0
794,deterministic_random,-520457963992,426242114355,86d249b628,633e028333,fffffffffec76a0804,0
795,deterministic_random,327579321923,-149050810452,4c453fc643,dd4be11fac,fffffffffdcd5efabf,0
796,deterministic_random,539614899646,269099625207,7da38dedbe,3ea7966af7,00000000020158c3b4,0
797,deterministic_random,147869934581,-36616225009,226dbc23f5,f77980bf0f,fffffffffbf62d4227,0
798,deterministic_random,-191918680401,-367840182992,d350c156af,aa5b043d30,000000000085911030,0
799,deterministic_random,345612752536,-226147306773,5078201698,cb5891f2eb,fffffffffe78c3b35f,0
800,deterministic_random,-533493182295,338155111962,83c95410a9,4ebb9d861a,fffffffffe6c1e97c0,0
801,deterministic_random,115987039138,421314407095,1b015dc3a2,62184baab7,00000000004679ef07,0
802,deterministic_random,543489480741,-404857200891,7e8a7f5825,a1bca15f05,fffffffffea856fd10,0
803,deterministic_random,-532669664278,-187510620273,83fa69f3ea,d4577eff8f,0000000002d73aff39,0
804,deterministic_random,-263504949049,-61988620869,c2a5e190c7,f19130b5bb,000000000440385c72,0
805,deterministic_random,397952357431,-361142387467,5ca7cf1437,abea3c7cf5,fffffffffee5e8258a,0
806,deterministic_random,102822377797,356082805265,17f0b0f945,52e8306a11,000000000049ec2882,0
807,deterministic_random,170423256066,-207594222498,27ae048402,cfaa6b8c5e,ffffffffff2dd69b32,0
808,deterministic_random,341307193949,11833026268,4f777e7a5d,02c14da6dc,000000001cd7f6d1fe,0
809,deterministic_random,-353240983351,54955213382,adc13258c9,0ccb960246,fffffffff9927bdce4,0
810,deterministic_random,288471057028,-326282162656,432a370284,b408114e20,ffffffffff1daa9e64,0
811,deterministic_random,-79997189672,-173031105858,ed5fcbc1d8,d7b68adabe,0000000000765b26fb,0
812,deterministic_random,-511722941268,255091310146,88daef94ac,3b64a07e42,fffffffffdfe7445ee,0
813,deterministic_random,398686199590,-41448973244,5cd38c9f26,f65972dc44,fffffffff6619b5b9f,0
814,deterministic_random,-398470657817,401669501786,a3394c48e7,5d855e335a,ffffffffff0209eb94,0
815,deterministic_random,-322476446368,45300729948,b4eae7ed60,0a8c22485c,fffffffff8e1a55ab1,0
816,deterministic_random,323013537220,547597374658,4b351b6dc4,7f7f58d4c2,00000000009701fe11,0
817,deterministic_random,-377855718443,159804068967,a8060b4bd5,2535109467,fffffffffda2b08a08,0
818,deterministic_random,-444079112888,-380889710801,989ad27d48,a751343f2f,00000000012a786349,0
819,deterministic_random,-248655209940,63477342924,c61afe9a2c,0ec78b62cc,fffffffffc15308fb9,0
820,deterministic_random,-436138043835,-440531806968,9a74259645,996e421508,0000000000fd725be6,0
821,deterministic_random,77226298289,-118401055074,11fb0bcbb1,e46ebf469e,ffffffffff590694ca,0
822,deterministic_random,-192494473035,173964964699,d32e6f70b5,28811eb35b,fffffffffee4bb9282,0
823,deterministic_random,464699594757,318544055309,6c32411805,4a2ab48c0d,000000000175757721,0
824,deterministic_random,449746749801,-23963622486,68b6fec969,fa6ba823aa,ffffffffed3b6b3c4e,0
825,deterministic_random,-47156816375,-336748172894,f5053c1609,b1983ea9a2,000000000023d963b1,0
826,deterministic_random,-62101213444,-464098726852,f18a7aaefc,93f18f6c3c,000000000022416529,0
827,deterministic_random,74426091774,-431925532702,11542408fe,9b6f3b67e2,ffffffffffd3e356f1,0
828,deterministic_random,406159686634,-167233371263,5e9100fbea,d9101d4381,fffffffffd9240b7b7,0
829,deterministic_random,386987730526,-159610469304,5a1a44265e,dad6798448,fffffffffd934efaec,0
830,deterministic_random,-408229703729,147242541981,a0f39d0fcf,224856e39d,fffffffffd3a3d8c6f,0
831,deterministic_random,-299274250330,452109455025,ba51dd57a6,6943d2ceb1,ffffffffff568a6327,0
832,deterministic_random,436524115635,-453460805536,65a2dd66b3,966ba13860,ffffffffff098fc262,0
833,deterministic_random,-286792843519,-104887067848,bd39d07f01,e7943e5b38,0000000002bbfb2b21,0
834,deterministic_random,378524260934,100666235027,5821cdda46,17702cd893,0000000003c29bdef0,0
835,deterministic_random,214115060384,-12578943823,31da408aa0,fd123c8cb1,ffffffffeefa7198a4,0
836,deterministic_random,412368608270,210223352169,6003159c0e,30f249c969,0000000001f629b26d,0
837,deterministic_random,-407129242034,230964644225,a13534c64e,35c690c981,fffffffffe3cbd7624,0
838,deterministic_random,434587976496,-295814300960,652f764330,bb2017fae0,fffffffffe87e7785d,0
839,deterministic_random,-386821516595,-498632378174,a5efa412cd,8be731b8c2,0000000000c69887f4,0
840,deterministic_random,197676316572,-451821538511,2e066d379c,96cd567331,ffffffffff8fff5cdc,0
841,deterministic_random,-509009142139,-396069021600,897cb0de85,a3c8725860,000000000148ffc328,0
842,deterministic_random,-511439475796,512030714540,88ebd4ebac,773768aaac,ffffffffff004bac8d,0
843,deterministic_random,-330087372105,-379412360460,b325426ab7,a7a942d2f4,0000000000deb814d5,0
844,deterministic_random,423565203748,-139061484061,629e741924,df9f4a25e3,fffffffffcf440eba7,0
845,deterministic_random,-486170473879,428908012401,8ecdfb4a69,63dce8e371,fffffffffeddd272db,0
846,deterministic_random,85146171461,-4807474016,13d31b7845,fee173c4a0,ffffffffee49ee4886,0
847,deterministic_random,415297021692,-76419586522,60b1a1a6fc,ee3509a626,fffffffffa90c915ee,0
848,deterministic_random,288948389296,-208982474295,4346aa85b0,cf57ac81c9,fffffffffe9e0b08f2,0
849,deterministic_random,481885449198,499572943119,70329c6bee,7450de290f,0000000000f6efaed8,0
850,deterministic_random,-211746978997,-67879452562,ceb2e5834b,f03211c06e,00000000031e94ae6f,0
851,deterministic_random,-380088331349,226084475998,a780f853ab,34a3af545e,fffffffffe519e4b50,0
852,deterministic_random,41709914669,-271862115742,09b61aca2d,c0b3c15262,ffffffffffd8b9445f,0
853,deterministic_random,-220102850834,-413297246549,ccc0d906ee,9fc5907eab,000000000088556b4d,0
854,deterministic_random,-428558723602,-254470683723,9c37e8d5ee,c4c05d83b5,0000000001af225fb8,0
855,deterministic_random,534727425724,-403074671676,7c803cfebc,a226e09bc4,fffffffffeac628cb3,0
856,deterministic_random,405120524576,-393392512563,5e5310a120,a467faa1cd,fffffffffef85e3558,0
857,deterministic_random,-336891883418,189151335748,b18fadd066,2c0a4c5544,fffffffffe380bc1cd,0
858,deterministic_random,-422639552704,350164795555,9d98b83740,518772c0a3,fffffffffecb03cc89,0
859,deterministic_random,-176739596205,-221379413922,d6d97fc853,cc74c2385e,0000000000cc611007,0
860,deterministic_random,39506312810,-213939331182,0932c27e6a,ce3038df92,ffffffffffd0ba09a8,0
861,deterministic_random,-74419175671,-207776449837,eeac457f09,cf9f8efad3,00000000005bb0fe24,0
862,deterministic_random,387227550641,306808944676,5a288f83b1,476f3cf824,00000000014319d60a,0
863,deterministic_random,241764426165,-101892391535,384a4861b5,e846bd7d91,fffffffffda093ef8b,0
864,deterministic_random,-121822319671,-330042566999,e3a2d2ebc9,b327ee16a9,00000000005e7e0dd8,0
865,deterministic_random,535114010666,498337169053,7c9747d02a,740735be9d,000000000112e47fae,0
866,deterministic_random,533327067733,-353378540895,7c2cc53a55,adb8ff62a1,fffffffffe7da38d8c,0
867,deterministic_random,35973437092,67984191490,08602f16a4,0fd42c7002,00000000008775fdab,0
868,deterministic_random,-299292244216,-93475313221,ba50cac708,ea3c6fe9bb,000000000333ab4230,0
869,deterministic_random,-219107440489,251517484332,ccfc2dc897,3a8f9c3d2c,ffffffffff20fcd6c2,0
870,deterministic_random,-144109683021,-125145711093,de7264beb3,e2dcbbfe0b,000000000126cb01a7,0
871,deterministic_random,398836239398,190979125919,5cdc7e0c26,2c773e329f,0000000002169fd0ad,0
872,deterministic_random,530969852266,178322723388,7ba044f96a,2984dcd23c,0000000002fa42907b,0
873,deterministic_random,-171599872108,-521966429591,d80bd9bf94,8678605a69,000000000054296350,0
874,deterministic_random,-128973155953,-89589330131,e1f899d18f,eb240f4f2d,00000000017089e2e0,0
875,deterministic_random,-156598843738,-502985292794,db89fb46a6,8ae3bd8406,00000000004fb3e681,0
876,deterministic_random,450646146829,-397356969264,68ec9a7f0d,a37badd2d0,fffffffffeddab06ff,0
877,deterministic_random,-353280773538,240114532331,adbed3325e,37e7f0ffeb,fffffffffe8758cfc9,0
878,deterministic_random,450073356202,-157774404861,68ca7667aa,db43e9a303,fffffffffd25b97a2a,0
879,deterministic_random,310510440198,140200001059,484bdd4f06,20a4923e23,000000000236fb04d9,0
880,deterministic_random,-504352391517,-37812335435,8a92413ea3,f732358cb5,000000000d569b086f,0
881,deterministic_random,-112865589497,237122879746,e5b8afc707,3735a00102,ffffffffff862637f7,0
882,deterministic_random,-273780731950,250063488827,c041658fd2,3a38f2073b,fffffffffee7b83edc,0
883,deterministic_random,299817899975,-364626226586,45ce8a17c7,ab1a955266,ffffffffff2d804ec7,0
884,deterministic_random,-379210324502,148962652722,a7b54da5ea,22aeddb232,fffffffffd744eb889,0
